id,gender,mean,median,std,q1,q3,inter_q,skewness,kurtosis,peak_lo,peak_hi,pratio,pratio_submin
Anniepoo-20140308-cqj,F,214.97727557306348,218.7906976744186,53.23892103450484,170.08,263.25925925925924,93.17925925925924,-0.2851174278241157,2.0298027619995693,172.54545454545456,295.8333333333333,1.1273009516354766,1.1344109177526438
Mike-20081010-igv,M,164.0479497315431,138.66666666666666,60.47331187968481,110.04878048780488,220.3243243243243,110.27554383651943,0.35082106984421235,1.6556133079401618,110.43137254901958,226.35294117647058,0.4651273404410317,0.4151812976636551
anonymous-20110910-dns,M,203.19853748743915,209.18032786885246,59.98275307708681,167.57894736842104,247.8688524590164,80.28990509059538,-0.3831544095708195,2.2047670102104058,105.3090909090909,296.29090909090905,1.3871119743349434,1.4441549386217762
ralfherzog-20071205-en28,M,,,,,,,,,,,,
anonymous-20100709-alu,M,166.403877151357,152.40064238642861,61.82828279065804,114.35294117647058,219.827628088654,105.47468691218336,0.3664846874460438,1.8978195213516904,124.34285714285713,219.2,0.6162400656512532,0.4708454604171747
anonymous-20091122-hhm,M,159.52564932906438,155.22603109803688,62.518307503515,99.91712121504152,203.22836729293462,103.31124607789309,0.4561313402932436,2.112205237601189,81.01222826086956,187.16032608695653,0.3661336184639089,0.21857467227470415
farmerjack-20080915-pki,M,191.4354512929239,200.0,63.305791824807976,125.45955882352942,237.52158989046544,112.06203106693606,-0.1826200669796704,1.8860884201838988,100.34103133368427,212.96374545761847,1.079495940758096,1.089755583051201
camdixon-20141207-byu,M,195.53100528449062,189.94285714285718,62.48302528105073,145.5,254.85714285714286,109.35714285714286,-0.0697978069714458,1.8196400588936967,179.65714285714282,293.95348837209303,1.3893647206968682,1.7112372994008096
anonymous-20100328-knh,M,181.98887090520302,183.6,60.19467315654832,127.27272727272728,231.05882352941174,103.78609625668447,0.10149479625249784,1.83365030734948,117.40540540540543,187.8181818181818,0.7600769080198762,0.6563924346697414
anonymous-20120913-ikd,M,206.4009125011092,228.5263157894737,63.90956160631015,140.25531914893617,261.6363636363636,121.38104448742745,-0.3459376338215466,1.6563081022824209,133.49019607843138,258.1428571428571,1.2640962813864227,1.3020732671525432
ColinBeckingham-20100126-vmq,M,188.0367840846306,179.42708333333337,50.87936461195925,152.59348142838218,222.13541666666669,69.54193523828451,0.319686032266546,2.472764544303992,160.6005876037254,180.05215927059157,0.7569191105078529,0.7330199214209699
polerizer-20091231-upo,M,191.48662594185654,200.81632653061226,60.904111619845764,133.33333333333334,240.3636363636364,107.03030303030305,-0.1466955236114507,1.8159945464106069,112.32653061224491,202.16216216216216,1.0974648913601006,1.1243200083622749
rortiz-20100209-orz,M,174.58544199108508,160.0,61.325076439149655,121.23076923076924,229.0909090909091,107.86013986013987,0.3769775129153423,1.8191860294604572,122.87179487179485,253.0909090909091,0.4366424086746821,0.35447948803464596
mjmm-20080526-hca,M,178.59371491348963,176.875,68.47249171695138,112.17777777777779,243.75,131.57222222222222,0.04772948735195194,1.5640270204969366,88.17777777777779,252.54054054054055,0.9299853549812682,0.8852807194110734
kenanbit-20130805-nta,M,190.75701481773442,198.1395348837209,57.35512411513277,137.27272727272728,237.7543859649123,100.48165869218501,-0.1231009646395164,1.8469224715396115,110.31578947368419,210.04651162790694,0.9830726613237388,0.9803148176299118
anonymous-20090901-wez,M,177.3251330151921,168.08828490193244,53.72487016747554,145.72791672690468,207.2888888888889,61.560972161984175,0.4223907582855324,2.6069278408314065,162.41751464693186,180.0,0.6267946875699343,0.55638045359829
dborquezm-20140602-uln,M,154.14194900752562,143.5675675675676,50.18578919024626,112.29090909090908,191.3142857142857,79.02337662337662,0.7380987648312105,2.811154967980361,96.9655172413793,203.31034482758616,0.44356615443131997,0.4117345197361712
colins5286-20101118-crr,M,193.6454815385782,210.43478260869568,65.52166011323335,129.2173913043478,250.26086956521735,121.04347826086956,-0.13744567670632934,1.5718770703580538,117.88679245283018,242.15384615384616,0.9590849218903794,0.9504325506902872
anonymous-20120104-xza,M,166.58227870032852,149.8181818181818,59.59233814398215,112.63157894736841,218.6122448979592,105.98066595059076,0.3277880850405657,1.7465144744349543,100.2,216.31372549019608,0.5514381825610724,0.492292785103402
Steltek-20090509-bjl,M,176.1703980632064,162.0740740740741,61.27752978739365,122.76923076923076,229.64705882352942,106.87782805429865,0.35520148383450223,1.8318682120024117,113.14285714285714,292.57142857142856,0.6300718359452931,0.5476145856827673
farmerjack-20080917-xab,M,189.9318003423116,197.91666666666669,60.16209323029069,141.33522727272728,232.29495221556743,90.9597249428402,-0.23014924661685726,2.0461022308561327,179.94791666666669,209.04655585876128,1.3431397704694832,1.4225609532094363
anonymous-20141116-lmn,M,168.40542631165013,151.52941176470586,53.48828801445464,125.39130434782608,216.5217391304348,91.1304347826087,0.5594208161806831,2.1074833120442285,131.47826086956522,231.09433962264148,0.4630482726838056,0.4370651256455577
mgmiller-20080319-toq,M,178.83813041739722,178.20689655172413,61.954390680328885,121.72972972972973,232.72727272727275,110.997542997543,0.06624873587447462,1.7426445458382378,113.6,233.945945945946,0.8772809496917502,0.8133434401795362
anonymous-20120508-omp,M,147.56119795010716,119.84905660377358,58.68383997736168,109.3953488372093,188.8,79.4046511627907,1.243270723183055,3.1089162088101805,117.6,196.94117647058826,0.14839875072821,0.13724565295676494
Ertain-20101126-abx,M,183.28587301058099,175.048828125,66.00017269628222,125.6167763157895,249.4673295454546,123.85055322966512,0.13352199089831907,1.701505247002982,74.99971830033691,279.15614904720167,0.9812853009528236,0.9734617120777262
Steltek-20090509-evm,M,183.30585988579566,172.28571428571428,61.820506968995886,128.59259259259258,240.85714285714283,112.26455026455022,0.2293439590155212,1.7038161442859194,123.42857142857142,278.8148148148148,0.7617205003363381,0.7247790991848668
KaloyanKolev-20080907-sdw,M,195.4934826980032,185.36767251711186,61.492511814024866,141.44736842105263,258.4494100727088,117.00204165165621,0.11767050964326525,1.62021365761228,141.47601672570374,267.7258514324347,0.8281413293646149,0.8064512411785455
mramige-20100820-qnp,M,156.49112076038637,149.95348837209303,58.119589730169075,102.56410256410255,203.8918918918919,101.32778932778936,0.3541033221802643,1.8940813940637633,86.30303030303033,196.1142857142857,0.5730060349654733,0.5393226001448275
tomhannen-20080410-tsg,M,203.4248517794637,228.3636363636364,68.67676646749989,134.36363636363637,268.8,134.43636363636364,-0.2402787977093833,1.4721381558119693,115.88571428571429,280.9142857142857,1.2408219701043883,1.2727960231718798
anonymous-20120212-vfs,M,225.40803749005119,249.55555555555557,59.076988684084824,168.71428571428567,279.82978723404256,111.11550151975685,-0.4256299936266884,1.7128139257181896,168.4923076923077,296.1428571428571,2.328799771587105,2.365569909228331
PJ-20091206-zfv,M,191.2446120331809,204.8333333333333,59.20658079418335,131.66666666666666,237.1282051282051,105.46153846153842,-0.09053401599272387,1.6990739042645355,129.13066739518948,228.0276383339594,1.1001533491733295,1.1070758576132782
tester-20101209-ash,M,196.1382193188874,196.44444444444446,61.9060134760135,142.19354838709674,254.9333333333333,112.73978494623655,-0.11026125880747384,1.653611991110573,143.46666666666667,256.0,1.3075348695258893,1.3917419089184897
rortiz-20160226-sjk,M,210.17342049014093,212.67532467532467,58.028767427846276,160.41558441558442,264.50632911392404,104.09074469833963,-0.17264380662551004,1.7726461954668251,170.70270270270268,291.22077922077926,1.4675232440247146,1.4915609170241215
anonymous-20110312-bqz,M,198.12667831164788,211.25925925925927,64.53631533486332,133.52727272727273,255.27272727272725,121.74545454545452,-0.22326772822230795,1.6725083942431758,119.71929824561406,268.46153846153845,1.1792747458442017,1.2284782673802903
danuker-20121226-mke,M,182.53782189074104,193.3333333333333,64.26191601722208,117.90163934426229,237.33333333333331,119.43169398907105,0.06314325488189056,1.5725984334147112,107.54098360655738,205.06666666666663,0.5847835816353472,0.5620865728801948
Apple_Eater-20091026-yul,M,182.2322592704018,183.75901887145284,56.42192734309757,137.22224191090478,226.07421875,88.85197683909522,-0.061129574893688386,1.9955564575060556,154.08829533589937,216.06527734862271,1.4179550074959673,1.6107446170462298
rmmg-20080715-nao,M,181.6506525766064,176.41025641025644,63.50262818826887,122.4186046511628,239.52941176470588,117.11080711354307,0.14464739427982246,1.669958791077771,104.1818181818182,242.8148148148148,0.6229272392043474,0.5492818737151322
ralfherzog-20080111-en46,M,,,,,,,,,,,,
Bahoke-20130721-qpx,M,185.11611915232575,187.31034482758616,62.35727270676556,128.0,240.44444444444443,112.44444444444444,0.055500545467019234,1.6456306250571229,115.72093023255812,234.44444444444443,0.8542697876755425,0.7972953733116743
ralfherzog-20071120-en18,M,,,,,,,,,,,,
brdmb-20080603-uhv,M,194.8989156259349,189.17080826575986,62.28786626637967,144.61361050942014,254.49470033027927,109.88108982085913,-0.02143606368859542,1.7951527868800714,145.95089471493964,288.1610576923077,1.3600114377592816,1.5989936615358784
anonymous-20121023-gfg,M,180.37549325518654,186.38297872340425,63.97264655722035,118.32558139534883,230.6938775510204,112.36829615567156,0.010290206493091486,1.809664913560616,117.11111111111109,187.84,1.0792465215974043,1.0995226213146827
Kyton-20081201-uan,M,172.63603894712898,173.6470588235294,62.187223880977754,109.88235294117645,216.8275862068965,106.94523326572008,0.111644441380665,1.9971437492958344,86.54545454545455,180.0,0.8562866723008375,0.8347283575419229
farmerjack-20080829-hcp,M,192.2228960429544,198.04590797896495,61.66101539213921,134.57449321929784,239.0613327083364,104.48683948903856,-0.21947002463002227,1.9506844542768265,96.59923195692623,194.98697916666663,1.177011479632521,1.2048833926886615
Mikethecoach-20111106-btf,M,193.8688338908643,205.17647058823533,63.15793628597609,134.88,247.88235294117646,113.0023529411765,-0.07875402960606727,1.6271372157348358,139.2380952380952,234.9333333333333,1.068812877828712,1.0815972163769805
Otuyelu-20101107-crp,M,174.17568112673013,172.8,63.70700653939402,115.75510204081631,224.45283018867923,108.69772814786293,0.21344844010238506,1.8792368079167945,96.1904761904762,188.96,0.8020127667082682,0.6804666979479619
anonymous-20121106-uew,M,182.35135910902,189.15555555555562,62.157692510238505,118.62857142857142,228.9230769230769,110.29450549450549,-0.044470954113010296,1.842095013737456,106.28571428571428,188.9230769230769,0.9810927857362028,0.9751011984824268
sharrington-20081018-zkw,M,172.7044114074377,172.12121212121212,60.76982100282317,114.46153846153842,213.3333333333333,98.87179487179485,0.3078517793396596,1.9890466066196988,107.25,204.3636363636364,0.7421913231221161,0.6889087106571369
camdixon-20141207-ooo,M,196.7469090495353,195.6756756756757,62.59955753396277,146.33333333333331,254.9189189189189,108.58558558558563,-0.10603969385447122,1.806555336574007,155.24324324324326,293.83783783783787,1.3961492204091792,1.6850130278586912
unbridledrage-20090106-lpl,M,194.5979554708996,196.60606060606065,60.413866209468296,139.2,249.0,109.8,-0.05389703252104621,1.650469570655165,135.46666666666667,235.7333333333333,0.9903062260795752,0.9875862870301031
joel-20091116-ehr,M,186.0035775577369,178.32137856142654,65.13492224454673,128.71111111111108,245.86666666666667,117.15555555555555,0.04646643271058636,1.6984927265999896,156.8,293.0526315789473,1.0514491800572252,1.077253665424371
hchauhan-20160614-xgq,M,205.32865204144542,221.25,65.8953192827642,141.38461538461542,269.02325581395354,127.6386404293381,-0.11810271995465944,1.4113960786689994,136.74418604651166,280.32653061224494,1.0151906580643069,1.0163941781943784
Steltek-20090530-ogw,M,176.52132388028087,157.64705882352942,63.256291382664,121.41176470588236,237.2173913043478,115.80562659846548,0.3643205743831009,1.7178166962640036,112.30769230769232,280.3076923076923,0.5630682506316994,0.4442626467594179
farmerjack-20080915-xbp,M,194.1809398001696,210.10044642857144,60.42152442150864,129.49060680411614,241.1579900930941,111.66738328897793,-0.30543295962684963,1.7684040821398828,104.29560186032884,230.27062657926535,1.1373809146898564,1.1498683878221667
anonymous-20110611-jub,M,186.90401909493244,206.04444444444442,60.84243840502987,121.6,237.0769230769231,115.47692307692309,-0.12056641443805595,1.5756701946885068,111.3846153846154,220.48,0.8379507662413835,0.8309172928360116
anonymous-20080701-quq,M,201.59256566240774,213.1410256410257,66.50164533015571,130.8713474483848,261.59274193548384,130.72139448709905,-0.2950897399240581,1.6159272278847372,112.51758087201124,293.47826086956525,0.9769166957401264,0.9733894536848188
anonymous-20100421-ksh,M,171.4558446510631,168.45805943639792,34.7947375409483,156.30023494497343,184.49052308605926,28.19028814108589,0.5378147877880803,5.233502190388635,163.9035977631514,180.00840487482742,0.6499961599167939,0.6379776631730188
kayray-20070527-per07,F,210.8311507297782,212.8620329683669,54.04843147949207,169.8531096458848,255.9094368748861,86.05632722900131,-0.2934507844722101,2.2555860349662393,164.9049323065253,248.20747294508854,1.1218148190631547,1.1261674018894705
PheonixK-20080824-wte,M,195.4601664025996,206.3636363636364,56.69678799420122,152.88888888888889,238.22222222222217,85.33333333333331,-0.4020874967586954,2.153179352520048,101.83783783783785,217.45454545454547,1.7240185634833067,2.062106513114252
kmitch-20100603-ftd,M,194.26250538984704,174.22222222222217,62.20560434246399,142.10526315789474,260.52173913043475,118.41647597254,0.20964326430646127,1.6561031495580636,141.33333333333334,281.3333333333333,0.7095978561101457,0.6757453082071044
sponsellerfd-20100909-tmb,M,176.85207603394082,177.3658536585366,67.10152882291838,110.63829787234043,237.46341463414637,126.82511676180592,0.12719862844365484,1.5861561154800456,97.29032258064517,275.9069767441861,0.6123365452723758,0.5133789495580061
Socapex-20101027-rei,M,214.12472368177285,221.55102040816325,50.68638951233915,189.48148148148147,248.5263157894737,59.04483430799221,-0.7328496740859481,2.9063319761238127,179.9111111111111,241.42222222222225,2.7992185969086014,2.8299121323506955
danuthaiduc-20080129-our,M,199.36860651022664,206.81967213114757,61.39131454283726,160.30188679245282,249.0566037735849,88.75471698113206,-0.3738027231195613,2.094951637909792,179.94520547945206,213.0731707317073,1.2633607518631431,1.3328258196889156
kayray-20070529-per20,F,215.93418635401488,219.55105892544972,52.86323605509808,176.10444815545773,260.9134700672752,84.80902191181751,-0.3557741873053164,2.315494811566351,165.488101874945,273.79788274308066,1.1625209044792542,1.1643848533543069
rocketman768-20080408-ejx,M,196.8364946357315,208.76190476190484,62.27869800862032,136.69565217391303,250.28571428571428,113.59006211180125,-0.16719138500508635,1.6743564877074455,115.25925925925924,283.2,1.068322159415686,1.0767131553041076
robin-20070301-vf8,M,186.63220782681165,184.2830882352941,64.15155277025194,142.08333333333334,240.5565113321864,98.47317799885306,-0.02940141663688555,1.9898722480199027,175.1200309463672,183.59375,0.9178742042103104,0.8993729094705099
camdixon-20130819-kfz,M,192.8953398617913,174.0606060606061,52.73566760028589,156.09302325581396,231.7837837837838,75.69076052796984,0.5727649113270833,2.266549744268977,162.48275862068962,293.6,0.6220602434127689,0.6062256240493931
anonymous-20080623-suj,M,211.35180785385378,224.26319396847157,55.94302905170599,172.1229449606862,256.98100633122294,84.85806137053669,-0.6191181587820774,2.283616242772457,108.84167237834131,258.49258734492173,2.266883348186941,2.4362168057494
jamincollins-20081108-slm,M,165.2870686492773,161.95913461538458,65.01236091682446,100.84227974481043,217.2925330519521,116.45025330714162,0.32015983736443576,1.908495557140316,82.4281546769288,180.078125,0.4032269310317088,0.28185041783489884
anonymous-20120228-xxx,M,206.48295301617776,232.85106382978717,68.97951292096882,130.66666666666666,273.8461538461538,143.17948717948715,-0.17266765739814358,1.335673621672606,124.51282051282051,278.0,0.9578879484626582,0.9567584321773434
anonymous-20100106-jij,M,189.66497025623158,191.4883670193701,70.29303654929082,122.3037167703401,261.8418191597716,139.53810238943146,0.000615552376284214,1.5034250670916405,101.20766714662626,276.768307788417,1.1572541943031,1.1960954663859724
asp-20091228-inn,M,201.42367659565159,214.08,59.24787580212679,153.0,247.1836734693877,94.18367346938774,-0.3209504516063062,1.8855853381412009,115.2,239.54285714285717,1.4530513496883182,1.4704862553712217
RainCT-20130225-fjn,M,175.23384751019955,167.52941176470586,60.17040386385662,120.0,224.64864864864867,104.64864864864869,0.2773703399580144,1.7415302331782547,124.25,210.32258064516128,0.6781664693284007,0.6526199781604928
anonymous-20090121-hkf,M,189.08740900766708,197.02857142857138,60.935791482144566,129.48148148148147,236.54054054054055,107.05905905905908,-0.07610336804462482,1.8004451025223354,113.41176470588236,201.0810810810811,1.0384931639971384,1.0431945821044768
anonymous-20170610-zzo,M,195.2787286083835,206.51162790697674,60.00077885234155,137.30232558139534,246.2439024390244,108.94157685762907,-0.17060579258784458,1.7392317593683233,125.65853658536585,224.16326530612244,1.1481136642971497,1.1701014282227349
tsmock-20111112-ava,M,176.9168094918944,163.88571428571427,60.4774534758442,122.46153846153842,231.0909090909091,108.62937062937063,0.3405527684414637,1.8152470880893208,115.89743589743591,233.45454545454547,0.5399591324028935,0.4708148567866418
anonymous-20111029-lve,M,175.97601232775241,147.36,63.841093266073685,120.48979591836735,239.34693877551015,118.85714285714285,0.3302064975292339,1.567801657786514,131.36,266.24,0.4995529784702506,0.4609793786535229
pcsnpny-20150303-wuk,M,229.6735815210628,246.4,56.560491074797135,205.8947368421053,273.945945945946,68.05120910384068,-1.011572271668599,2.9036599662156566,140.0,289.0212765957447,4.407052945267846,6.210491212728705
anonymous-20130521-cpd,M,191.77818388321785,181.91304347826087,57.604032244303205,150.78260869565216,228.2264150943396,77.44380639868744,0.2645875704617249,2.210044323851785,151.4754098360656,284.4590163934426,0.8801171225406937,0.8687846913543829
Sid-20130530-xpq,M,188.4442347927887,181.01694915254242,40.85727128981634,169.0810810810811,207.35135135135133,38.27027027027026,0.3196218729886935,3.984751374120597,176.7441860465116,180.0,0.9590581286809892,0.9572998762776306
anonymous-20100522-ccn,M,173.48774779194474,180.94117647058826,65.40020028765744,108.17391304347824,223.41463414634148,115.24072110286323,0.15885401607691346,1.7531467945498855,96.70588235294115,192.0,0.6410412444617497,0.5487245484136867
corno1979-20081220-yrz,M,167.83120505062055,152.5925925925926,62.41009480935174,115.07692307692308,221.53846153846152,106.46153846153842,0.4037216477467717,1.9171900539239608,110.04878048780488,246.97435897435898,0.5409571734744631,0.2887454738718617
bjb-20120409-cao,F,214.01409324452052,215.0390625,33.57474889512993,192.4647756191422,236.55523255813952,44.090456938997335,-0.5530380386589318,4.420671704726466,179.95158587300602,216.38257575757572,1.5421236523383612,1.5628249219970825
pcsnpny-20150321-ucd,M,226.85334455403614,242.8,54.274415666259344,208.6,266.08,57.47999999999996,-1.1030407450573452,3.222205078658483,124.75,244.3333333333333,3.8512262799993775,5.414662333536617
anonymous-25571202-coo,M,220.1254259169088,222.68131868131871,58.53001909262357,162.57142857142856,280.5581395348837,117.98671096345517,-0.11332797864592095,1.4586483619719464,150.76190476190476,293.6,1.7573379150111128,1.7615235634288215
anonymous-20090727-dmh,M,188.39381824327575,194.16360294117646,64.66253471146646,126.49311202783191,246.30463152848426,119.81151950065235,-0.06828975006000433,1.6890961737975692,100.81535495406223,255.9040700397721,0.8749975495424605,0.7999230373329533
anonymous-20080912-wcp,M,189.32723556662597,184.5,59.02585393743214,146.3157894736842,228.4705882352941,82.15479876160992,0.12769905497299197,2.0817095375308714,179.73333333333332,180.70588235294116,1.0123127647118977,1.0132621499532355
anonymous-20100731-xsj,F,242.80622875055388,253.90625000000003,45.13180436949579,230.53706954248696,272.9067097014463,42.36964015895927,-1.7845294969433585,6.253475206746138,88.78406057972812,262.20703125,10.01025299707567,12.378024190110366
anonymous-20100821-krt,M,203.63759497531947,217.0810810810811,59.41234684878243,151.27272727272728,252.89795918367344,101.62523191094616,-0.443554213730577,1.977555466064028,118.6,219.70731707317074,1.5712639835260398,1.7781070395175211
bendra-20141108-xnz,M,187.65894164130168,186.66666666666663,62.49309523771248,122.56,239.68627450980392,117.12627450980392,-0.01973590569608286,1.8037116549661472,179.93650793650792,184.62745098039213,1.1241612038482738,1.146426123797189
Georgio-20100123-efd,M,190.98190482599728,198.54545454545456,63.051923695935535,129.8181818181818,242.9090909090909,113.0909090909091,-0.19500374078517405,1.809692222495338,97.30232558139537,191.609756097561,1.0451470681146908,1.0686643170148242
theduke-20130523-fvy,M,183.107522366469,186.8717948717949,64.52784774895737,125.23076923076924,237.84615384615387,112.61538461538464,-0.05841837396382672,1.7776534450345962,75.7818181818182,226.25641025641025,0.9402032272973629,0.8734167131516144
Ronin-20080326-odz,M,188.56018063020886,200.0692465443311,62.73535205150228,124.64377979598902,241.12215909090912,116.4783792949201,-0.1666706488938832,1.6741166948853048,112.54370327377251,228.33806818181824,1.1086953216611424,1.1314206950040109
anonymous-20131204-bil,M,196.41511590838246,174.88,53.76906320617158,156.32,254.26086956521735,97.94086956521738,0.5216048712544146,1.9468066096074537,166.24,293.5652173913043,0.5407286835573029,0.5336884611837628
tozden-20090830-lfh,M,186.1377983140048,167.55555555555554,62.292904653430995,132.33333333333331,249.33333333333331,117.00000000000004,0.2481284354189216,1.6169294973438646,121.66037735849056,276.46511627906983,0.7059858822185998,0.6664463140290457
anonymous-20090210-vmj,F,218.73606097219886,232.0,48.69380173589326,199.36,250.78260869565216,51.422608695652144,-1.180497116157467,3.822711568494368,84.52173913043478,241.3913043478261,5.970900335334284,9.779663251087786
anonymous-20120306-wee,M,180.46607006290458,188.65116279069767,59.497553193467674,120.74418604651164,223.46666666666667,102.72248062015505,-0.012831773480252596,1.8937326176518905,108.0,212.66666666666663,1.001327929268665,1.0016096833693713
gmureddu-20161030-wwm,M,166.86355626665332,155.31428571428572,64.12265275457736,108.11428571428571,219.5744680851064,111.46018237082069,0.3614016004747121,1.7984968013031162,100.6896551724138,203.9466666666667,0.5319496788940026,0.4525165417278215
anonymous-20130609-dyj,M,216.02597621748689,215.46666666666667,49.30698990708365,180.9333333333333,261.1034482758621,80.17011494252877,-0.19726907050912398,2.016950500368827,170.93333333333334,188.9333333333333,2.0169145643187845,2.0214632942032256
anonymous-20100311-sdi,F,193.2351941319126,188.49122807017542,43.72195000362952,166.43478260869566,218.86567164179104,52.430889033095376,0.024012008495435937,3.232959428387385,167.82608695652172,184.24242424242425,0.9524068413105046,0.9485179248718082
anonymous-20090121-own,M,186.7763395990901,192.25806451612902,60.85491412441193,128.64,234.74285714285716,106.10285714285713,-0.03108500198737732,1.8303962346168892,107.24324324324327,213.02857142857138,1.0647619458954511,1.0754848618187058
neuralnet-20090503-xkf,M,214.2758945508636,227.87878787878788,56.641775993361385,188.23529411764702,258.05128205128204,69.815987933635,-0.7620317911923822,2.4295199026184795,121.93103448275862,253.88235294117646,2.3966117749663574,2.581450013903334
